order_id,customer,amount,order_date
945,Charlie,227,2024-10-28
946,David,181,2024-01-12
947,David,55,2024-09-14
948,Bob,134,2024-05-25
949,Alice,458,2024-06-27
950,Bob,796,2024-05-20
951,Bob,416,2024-11-21
952,Charlie,769,2024-08-13
953,David,859,2024-10-26
954,Bob,543,2024-11-09
955,Bob,988,2024-05-28
956,Charlie,629,2024-12-03
957,Bob,358,2024-03-04
958,Charlie,869,2024-09-09
959,Bob,754,2024-06-20
960,Charlie,173,2024-04-14
961,Charlie,781,2024-09-16
962,Alice,955,2024-10-22
963,Charlie,721,2024-12-24
964,Alice,558,2024-04-12
965,David,597,2024-06-26
966,Alice,351,2024-02-20
967,Bob,237,2024-01-15
968,Alice,714,2024-05-25
969,Charlie,887,2024-06-23
970,Alice,371,2024-08-07
971,David,698,2024-11-20
972,David,425,2024-02-19
973,Bob,425,2024-11-28
974,David,50,2024-01-09
975,Charlie,245,2024-05-30
976,Alice,438,2024-11-17
977,Alice,213,2024-02-26
978,Bob,558,2024-07-19
979,Bob,109,2024-10-30
980,Charlie,999,2024-03-13
981,Bob,320,2024-03-23
982,Alice,834,2024-01-10
983,David,980,2024-11-14
984,Charlie,653,2024-08-16
985,Charlie,741,2024-12-10
986,David,772,2024-04-07
987,Charlie,121,2024-12-20
988,David,965,2024-08-25
989,David,572,2024-01-10
990,David,463,2024-04-07
991,Bob,467,2024-06-07
992,Bob,437,2024-07-17
993,David,453,2024-06-24
994,Charlie,489,2024-05-11
995,David,498,2024-08-14
996,David,587,2024-05-05
997,Bob,869,2024-05-29
998,Alice,957,2024-12-21
999,Alice,INVALID_AMOUNT,2024-01-01
1000,David,594,2024-04-24
1001,Charlie,419,2024-10-31
1002,Bob,495,2024-12-28
1003,David,648,2024-08-09
1004,David,308,2024-05-27
1005,Charlie,574,2024-06-15
1006,Alice,431,2024-09-17
1007,David,617,2024-08-09
1008,Charlie,741,2024-09-10
1009,Charlie,712,2024-06-29
1010,David,387,2024-04-19
1011,Bob,634,2024-11-02
1012,Alice,70,2024-07-04
1013,Alice,321,2024-07-01
1014,Charlie,64,2024-10-18
1015,Charlie,551,2024-05-05
1016,Bob,210,2024-10-09
1017,Charlie,383,2024-09-30
1018,Alice,805,2024-03-15
1019,David,306,2024-04-01
1020,Bob,696,2024-01-13
1021,Charlie,607,2024-07-04
1022,Charlie,903,2024-08-31
1023,Charlie,955,2024-10-16
1024,David,794,2024-01-26
1025,David,79,2024-06-12
1026,David,921,2024-10-05
1027,David,181,2024-04-02
1028,Alice,730,2024-02-27
1029,David,981,2024-11-27
1030,Alice,340,2024-01-07
1031,David,807,2024-11-14
1032,Alice,186,2024-03-29
1033,Bob,107,2024-05-26
1034,Charlie,140,2024-05-04
1035,Bob,964,2024-07-26
1036,David,484,2024-05-21
1037,Alice,987,2024-05-31
1038,David,794,2024-04-27
1039,Alice,207,2024-07-02
1040,Alice,659,2024-03-22
1041,Alice,964,2024-01-31
1042,Bob,285,2024-10-27
1043,David,837,2024-03-13
1044,Bob,307,2024-12-02
1045,Charlie,140,2024-02-23
1046,Charlie,375,2024-02-22
1047,Bob,553,2024-11-14
1048,Bob,792,2024-04-17
1049,David,373,2024-05-06
1050,Alice,114,2024-05-25
1051,Alice,577,2024-03-22
1052,David,303,2024-07-05
1053,David,635,2024-02-01
1054,Alice,317,2024-08-19
1055,Charlie,382,2024-07-22
1056,Charlie,933,2024-06-08
1057,Charlie,162,2024-01-30
1058,Bob,604,2024-02-10
1059,Bob,420,2024-06-24
1060,Charlie,473,2024-01-14
1061,Charlie,704,2024-04-29
1062,David,274,2024-02-10
1063,Charlie,583,2024-07-30
1064,Charlie,981,2024-03-25
1065,Bob,889,2024-05-13
1066,David,537,2024-01-29
1067,David,773,2024-09-09
1068,Bob,68,2024-11-03
1069,Alice,271,2024-12-10
1070,Alice,789,2024-02-14
1071,Charlie,684,2024-02-06
1072,Bob,691,2024-01-22
1073,David,486,2024-09-24
1074,Alice,63,2024-07-31
1075,Bob,352,2024-05-15
1076,David,366,2024-06-11
1077,David,668,2024-05-14
1078,Alice,763,2024-01-07
1079,Charlie,826,2024-01-02
1080,Charlie,754,2024-11-24
1081,Bob,752,2024-10-07
1082,Alice,739,2024-06-05
1083,Alice,277,2024-05-04
1084,Bob,64,2024-03-19
1085,Alice,350,2024-11-01
1086,Charlie,98,2024-08-01
1087,Alice,809,2024-03-01
1088,Alice,932,2024-01-09
1089,Charlie,163,2024-09-14
1090,Bob,58,2024-07-30
1091,Charlie,558,2024-12-28
1092,Charlie,789,2024-03-12
1093,David,684,2024-06-10
1094,Bob,716,2024-11-20
1095,David,117,2024-12-27
1096,David,637,2024-11-21
1097,Bob,312,2024-04-13
1098,David,893,2024-03-21
1099,Bob,539,2024-04-15
1100,Bob,595,2024-10-27
1101,Charlie,926,2024-05-22
1102,Charlie,839,2024-09-01
1103,Charlie,156,2024-06-11
1104,Bob,603,2024-10-11
1105,Charlie,886,2024-09-13
1106,Charlie,376,2024-08-06
1107,Charlie,734,2024-09-09
1108,David,665,2024-09-18
1109,Charlie,562,2024-09-26
1110,Bob,500
1111,Alice,238,2024-09-22
1112,David,253,2024-08-07
1113,David,364,2024-10-01
1114,Alice,464,2024-06-27
1115,Bob,56,2024-01-02
1116,Charlie,949,2024-03-02
1117,David,292,2024-01-23
1118,Alice,834,2024-03-22
1119,Bob,949,2024-01-15
1120,Bob,766,2024-05-07
1121,Charlie,353,2024-04-30
1122,Bob,793,2024-01-26
1123,Bob,546,2024-08-02
1124,Alice,71,2024-07-10
1125,Bob,203,2024-11-12
1126,David,202,2024-01-11
1127,Charlie,454,2024-12-16
1128,Alice,726,2024-11-12
1129,Bob,589,2024-12-07
1130,Alice,961,2024-03-19
1131,David,777,2024-03-21
1132,Charlie,163,2024-05-26
1133,Alice,412,2024-12-20
1134,David,778,2024-01-24
1135,David,298,2024-11-23
1136,Charlie,702,2024-05-01
1137,David,75,2024-02-20
1138,David,716,2024-03-20
1139,David,713,2024-06-30
1140,David,127,2024-04-03
1141,David,281,2024-01-05
1142,Charlie,782,2024-07-20
1143,Alice,95,2024-11-23
1144,David,179,2024-12-30
1145,Bob,421,2024-01-20
1146,Charlie,662,2024-08-22
1147,David,230,2024-05-17
1148,David,431,2024-08-15
1149,Alice,702,2024-04-30
1150,Bob,877,2024-05-08
1151,Charlie,278,2024-03-24
1152,David,417,2024-03-11
1153,Bob,838,2024-06-16
1154,Bob,430,2024-04-18
1155,Charlie,410,2024-11-29
1156,Alice,458,2024-11-29
1157,Alice,401,2024-09-19
1158,Alice,434,2024-08-10
1159,Alice,184,2024-07-03
1160,Bob,962,2024-10-27
1161,Bob,661,2024-10-01
1162,Charlie,489,2024-10-28
1163,David,157,2024-05-27
1164,Alice,63,2024-07-08
1165,Charlie,860,2024-04-02
1166,Bob,680,2024-05-12
1167,David,894,2024-10-02
1168,Alice,202,2024-11-02
1169,David,827,2024-09-08
1170,David,906,2024-11-18
1171,Bob,777,2024-06-03
1172,Alice,882,2024-10-03
1173,Alice,669,2024-02-01
1174,Charlie,969,2024-04-25
1175,David,992,2024-08-02
1176,Charlie,441,2024-08-10
1177,Bob,335,2024-08-29
1178,Alice,726,2024-02-22
1179,Bob,241,2024-04-21
1180,Alice,556,2024-12-18
1181,David,225,2024-10-21
1182,David,702,2024-12-08
1183,Bob,501,2024-06-29
1184,Alice,128,2024-02-19
1185,Alice,223,2024-01-23
1186,David,880,2024-01-09
1187,Charlie,480,2024-01-04
1188,Alice,699,2024-09-17
1189,David,553,2024-10-18
1190,Bob,368,2024-03-01
1191,Charlie,931,2024-01-28
1192,Bob,671,2024-11-14
1193,Charlie,220,2024-10-26
1194,Charlie,97,2024-08-26
1195,Alice,148,2024-08-22
1196,Alice,478,2024-03-18
1197,Bob,436,2024-09-05
1198,Charlie,253,2024-05-19
1199,Bob,250,2024-02-18
1200,David,275,2024-02-01
1201,Alice,360,2024-05-15
1202,Alice,675,2024-10-03
1203,Charlie,934,2024-02-23
1204,Alice,519,2024-10-27
1205,Alice,542,2024-11-24
1206,Alice,282,2024-02-22
1207,Alice,788,2024-08-25
1208,Alice,417,2024-07-26
1209,Bob,687,2024-05-26
1210,Charlie,639,2024-11-19
1211,Charlie,164,2024-05-09
1212,David,807,2024-08-24
1213,David,129,2024-09-09
1214,David,798,2024-11-19
1215,Alice,271,2024-07-02
1216,Charlie,806,2024-03-17
1217,David,408,2024-12-02
1218,Charlie,688,2024-05-03
1219,David,976,2024-11-04
1220,Bob,173,2024-12-21
1221,David,262,2024-09-08
1222,Bob,512,2024-05-07
1223,Charlie,926,2024-03-13
1224,Bob,887,2024-09-29
1225,Bob,762,2024-09-08
1226,Alice,704,2024-01-31
1227,Charlie,376,2024-09-29
1228,Bob,155,2024-01-03
1229,Bob,971,2024-06-03
1230,Charlie,633,2024-05-13
1231,David,297,2024-01-12
1232,Bob,743,2024-01-08
1233,Bob,273,2024-07-24
1234,Alice,636,2024-02-21
1235,Charlie,628,2024-08-11
1236,Charlie,938,2024-07-26
1237,Alice,337,2024-02-04
1238,Bob,541,2024-04-18
1239,Alice,370,2024-04-04
1240,Bob,821,2024-01-20
1241,Alice,996,2024-03-14
1242,David,999,2024-11-11
1243,Bob,393,2024-09-29
1244,Charlie,484,2024-04-12
1245,Charlie,225,2024-10-03
1246,Bob,192,2024-02-08
1247,Alice,428,2024-08-05
1248,Alice,240,2024-07-29
1249,Alice,789,2024-10-11
1250,Charlie,826,2024-07-06
1251,David,554,2024-06-29
1252,Bob,217,2024-10-17
1253,Bob,385,2024-09-20
1254,Alice,140,2024-07-05
1255,Bob,486,2024-09-05
1256,Charlie,271,2024-02-02
1257,Alice,71,2024-10-12
1258,Alice,863,2024-03-17
1259,Alice,402,2024-05-28
1260,Alice,521,2024-04-23
1261,Bob,880,2024-10-23
1262,Charlie,666,2024-04-04
1263,Alice,973,2024-04-09
1264,Charlie,756,2024-08-12
1265,David,151,2024-07-20
1266,David,164,2024-09-06
1267,David,911,2024-01-04
1268,David,95,2024-01-25
1269,Bob,383,2024-10-13
1270,Alice,931,2024-06-08
1271,David,126,2024-01-02
1272,Alice,408,2024-06-09
1273,Alice,623,2024-02-16
1274,Bob,85,2024-01-12
1275,Bob,630,2024-07-09
1276,Alice,373,2024-02-17
1277,David,422,2024-01-30
1278,Alice,384,2024-04-05
1279,Charlie,942,2024-08-25
1280,Charlie,405,2024-07-11
1281,Charlie,946,2024-08-01
1282,Charlie,944,2024-11-01
1283,Charlie,103,2024-02-10
1284,David,613,2024-04-13
1285,David,873,2024-10-06
1286,Bob,765,2024-10-05
1287,Charlie,569,2024-08-23
1288,Bob,240,2024-01-20
1289,Charlie,633,2024-02-09
1290,David,613,2024-09-08
1291,Charlie,565,2024-03-31
1292,Charlie,945,2024-03-04
1293,Alice,833,2024-12-04
1294,David,957,2024-04-02
1295,Alice,694,2024-05-10
1296,Bob,755,2024-12-16
1297,Alice,750,2024-09-26
1298,David,691,2024-11-16
1299,David,565,2024-05-19
1300,Bob,507,2024-05-16
1301,Charlie,661,2024-09-23
1302,David,487,2024-09-24
1303,Charlie,967,2024-02-12
1304,Charlie,992,2024-07-22
1305,Charlie,784,2024-10-28
1306,Alice,885,2024-08-27
1307,Bob,597,2024-08-16
1308,Bob,815,2024-12-07
1309,David,914,2024-04-20
1310,Bob,133,2024-04-09
1311,David,125,2024-04-06
1312,Bob,76,2024-10-23
1313,Alice,985,2024-10-05
1314,Bob,322,2024-01-05
1315,Alice,662,2024-05-18
1316,Charlie,888,2024-05-13
1317,Bob,589,2024-11-11
1318,David,558,2024-09-05
1319,Alice,68,2024-05-06
1320,Bob,682,2024-11-06
1321,Bob,856,2024-01-17
1322,David,688,2024-05-04
1323,Bob,448,2024-03-22
1324,Charlie,413,2024-06-09
1325,Charlie,660,2024-10-31
1326,Bob,56,2024-06-01
1327,Bob,957,2024-01-10
1328,Charlie,323,2024-09-21
1329,David,252,2024-09-20
1330,David,535,2024-07-31
1331,Alice,979,2024-10-20
1332,David,95,2024-06-23
1333,Bob,354,2024-05-22
1334,Alice,586,2024-04-03
1335,Alice,832,2024-10-04
1336,Bob,614,2024-10-22
1337,Charlie,801,2024-11-07
1338,Charlie,270,2024-06-26
1339,Alice,943,2024-12-19
1340,Alice,601,2024-12-28
1341,Alice,280,2024-04-17
1342,Alice,369,2024-07-17
1343,Alice,620,2024-03-27
1344,Bob,731,2024-04-15
1345,David,360,2024-03-09
1346,Alice,399,2024-02-26
1347,Alice,124,2024-07-06
1348,Bob,315,2024-03-03
1349,Bob,362,2024-03-12
1350,Charlie,307,2024-04-12
1351,David,599,2024-10-03
1352,Charlie,479,2024-04-17
1353,Bob,812,2024-12-01
1354,Bob,384,2024-07-08
1355,Alice,496,2024-05-26
1356,David,957,2024-11-09
1357,David,361,2024-02-08
1358,Bob,610,2024-07-02
1359,David,875,2024-11-19
1360,Alice,926,2024-03-11
1361,Charlie,404,2024-09-09
1362,Charlie,634,2024-10-12
1363,David,953,2024-06-15
1364,Bob,880,2024-11-09
1365,David,692,2024-11-19
1366,David,374,2024-07-12
1367,Charlie,853,2024-07-24
1368,David,927,2024-02-10
1369,David,926,2024-12-08
1370,Charlie,383,2024-12-08
1371,Alice,210,2024-12-16
1372,Bob,887,2024-02-03
1373,Bob,919,2024-04-23
1374,Alice,614,2024-07-03
1375,Alice,851,2024-02-03
1376,Charlie,454,2024-10-26
1377,Alice,479,2024-05-14
1378,David,52,2024-12-05
1379,David,903,2024-07-09
1380,Alice,154,2024-06-18
1381,David,428,2024-05-10
1382,David,525,2024-05-13
1383,Charlie,390,2024-11-22
1384,David,939,2024-06-02
1385,Alice,214,2024-05-03
1386,Charlie,721,2024-07-15
1387,Bob,106,2024-07-20
1388,Alice,766,2024-07-30
1389,Bob,948,2024-11-17
1390,Charlie,117,2024-06-25
1391,Bob,983,2024-03-10
1392,David,634,2024-11-27
1393,Bob,483,2024-04-20
1394,Bob,78,2024-03-16
1395,Alice,515,2024-03-15
1396,Charlie,874,2024-07-27
1397,Charlie,542,2024-07-25
1398,Bob,906,2024-04-26
1399,David,868,2024-08-31
1400,Charlie,267,2024-11-06
1401,Charlie,561,2024-10-08
1402,David,65,2024-02-24
1403,Bob,806,2024-10-06
1404,Charlie,564,2024-05-10
1405,Bob,514,2024-10-29
1406,Bob,545,2024-09-21
1407,Bob,903,2024-01-02
1408,Alice,51,2024-04-08
1409,Bob,572,2024-11-11
1410,Charlie,668,2024-08-29
1411,Bob,871,2024-06-07
1412,Bob,443,2024-03-17
1413,David,574,2024-09-15
1414,Bob,518,2024-06-01
1415,Alice,890,2024-12-24
1416,David,171,2024-09-22
1417,Alice,598,2024-11-23
1418,Alice,128,2024-07-06
1419,Charlie,369,2024-12-06
1420,David,310,2024-11-05
1421,Alice,875,2024-09-24
1422,Alice,731,2024-11-09
1423,Alice,524,2024-09-27
1424,Charlie,670,2024-01-21
1425,Bob,964,2024-03-31
1426,David,143,2024-03-02
1427,David,980,2024-11-08
1428,Charlie,295,2024-10-17
1429,Charlie,148,2024-09-05
1430,Charlie,421,2024-04-23
1431,Charlie,297,2024-10-24
1432,Bob,221,2024-03-30
1433,Bob,453,2024-04-10
1434,Bob,404,2024-09-29
1435,David,903,2024-02-10
1436,Alice,285,2024-02-06
1437,Alice,395,2024-09-19
1438,David,698,2024-07-13
1439,Alice,765,2024-11-19
1440,Bob,566,2024-05-13
1441,David,736,2024-08-20
1442,Alice,852,2024-10-15
1443,Charlie,600,2024-12-03
1444,Charlie,243,2024-03-15
1445,David,218,2024-10-05
1446,Charlie,77,2024-01-23
1447,Bob,510,2024-06-09
1448,Charlie,716,2024-06-20
1449,Bob,210,2024-11-06
1450,David,579,2024-06-29
1451,David,593,2024-12-28
1452,David,630,2024-12-28
1453,Alice,729,2024-11-17
1454,Alice,218,2024-11-16
1455,David,680,2024-05-05
1456,Alice,879,2024-01-01
1457,David,943,2024-02-01
1458,David,413,2024-03-04
1459,Charlie,271,2024-06-01
1460,Charlie,335,2024-01-08
1461,Charlie,739,2024-04-18
1462,David,963,2024-11-21
1463,Charlie,361,2024-10-26
1464,Charlie,109,2024-07-28
1465,Alice,528,2024-11-29
1466,Bob,503,2024-07-27
1467,Alice,272,2024-12-10
1468,Charlie,891,2024-11-23
1469,David,552,2024-12-13
1470,Bob,298,2024-09-15
1471,Charlie,728,2024-01-16
1472,Charlie,302,2024-03-08
1473,David,881,2024-01-13
1474,David,458,2024-02-23
1475,Alice,346,2024-05-06
1476,Alice,210,2024-02-08
1477,David,270,2024-12-08
1478,Charlie,809,2024-09-16
1479,Bob,858,2024-09-24
1480,Bob,95,2024-01-27
1481,Charlie,104,2024-12-26
1482,Alice,433,2024-07-11
1483,David,465,2024-06-29
1484,Alice,964,2024-05-02
1485,Alice,233,2024-09-09
1486,Alice,916,2024-12-22
1487,Charlie,314,2024-06-20
1488,Bob,785,2024-01-06
1489,Charlie,918,2024-11-11
1490,Charlie,444,2024-01-18
1491,Bob,536,2024-08-04
1492,Bob,545,2024-01-13
1493,Alice,245,2024-02-15
1494,Charlie,624,2024-04-13
1495,David,451,2024-10-20
1496,David,557,2024-01-04
1497,David,802,2024-11-17
1498,Bob,398,2024-05-18
1499,David,690,2024-11-24
1500,David,865,2024-09-19
1501,Bob,134,2024-08-03
1502,Bob,531,2024-06-27
1503,Bob,766,2024-07-24
1504,David,108,2024-06-12
1505,David,111,2024-11-12
1506,David,844,2024-07-31
1507,Alice,283,2024-11-14
1508,Bob,953,2024-11-11
1509,Bob,827,2024-08-13
1510,Charlie,430,2024-06-08
1511,Alice,495,2024-09-21
1512,Bob,173,2024-05-02
1513,Charlie,869,2024-06-17
1514,David,862,2024-05-02
1515,Alice,479,2024-02-08
1516,Bob,808,2024-07-26
1517,David,667,2024-01-26
1518,Alice,874,2024-06-16
1519,Alice,322,2024-08-04
1520,Charlie,930,2024-10-21
1521,Bob,73,2024-02-17
1522,Alice,827,2024-12-11
1523,Charlie,197,2024-04-20
1524,Bob,479,2024-12-17
1525,Alice,941,2024-04-13
1526,David,359,2024-06-19
1527,Charlie,51,2024-09-19
1528,Charlie,892,2024-02-14
1529,Bob,447,2024-06-05
1530,Charlie,866,2024-06-24
1531,David,432,2024-11-10
1532,David,691,2024-06-17
1533,Bob,961,2024-08-12
1534,Bob,537,2024-08-13
1535,Charlie,979,2024-05-21
1536,Charlie,216,2024-09-26
1537,David,178,2024-08-13
1538,David,529,2024-08-01
1539,Bob,198,2024-03-06
1540,Charlie,602,2024-10-25
1541,Bob,387,2024-06-20
1542,David,267,2024-10-06
1543,Charlie,265,2024-06-18
1544,Alice,182,2024-02-16
1545,David,581,2024-09-16
1546,Bob,703,2024-07-13
1547,Alice,728,2024-06-12
1548,Bob,923,2024-10-14
1549,Alice,300,2024-08-17
1550,Alice,263,2024-02-06
1551,Bob,259,2024-03-05
1552,Alice,873,2024-10-08
1553,Charlie,275,2024-02-20
BAD_ROW_WITH_NO_COLUMNS
1555,Bob,800,2024-01-25
1556,Bob,872,2024-05-26
1557,Charlie,567,2024-07-25
1558,Bob,394,2024-04-12
1559,Alice,657,2024-08-10
1560,Bob,764,2024-02-12
1561,David,131,2024-08-01
1562,David,653,2024-05-23
1563,Bob,929,2024-03-18
1564,David,747,2024-09-22
1565,Alice,794,2024-07-30
1566,Alice,561,2024-05-26
1567,Charlie,128,2024-12-20
1568,Charlie,227,2024-03-27
1569,Bob,85,2024-12-09
1570,Charlie,501,2024-12-07
1571,Bob,251,2024-08-09
1572,Alice,62,2024-05-22
1573,Alice,84,2024-12-11
1574,Bob,296,2024-02-15
1575,David,299,2024-01-01
1576,Bob,834,2024-02-17
1577,David,338,2024-09-06
1578,David,194,2024-11-29
1579,Charlie,160,2024-12-22
1580,David,811,2024-09-12
1581,Bob,824,2024-09-11
1582,Charlie,366,2024-07-06
1583,Charlie,586,2024-09-15
1584,David,125,2024-02-14
1585,David,935,2024-07-02
1586,Charlie,368,2024-08-28
1587,David,558,2024-01-11
1588,Alice,974,2024-10-05
1589,Alice,832,2024-05-21
1590,Bob,970,2024-08-25
1591,David,404,2024-07-19
1592,Bob,417,2024-08-15
1593,Alice,531,2024-04-20
1594,Alice,549,2024-01-20
1595,David,939,2024-11-19
1596,David,903,2024-07-24
1597,Bob,584,2024-01-11
1598,Alice,531,2024-10-01
1599,Bob,420,2024-08-12
1600,Alice,338,2024-04-12
1601,David,362,2024-06-27
1602,Bob,537,2024-05-28
1603,Charlie,631,2024-06-24
1604,Bob,173,2024-01-04
1605,Charlie,299,2024-01-26
1606,Charlie,405,2024-04-07
1607,David,614,2024-03-18
1608,David,323,2024-12-15
1609,Charlie,55,2024-10-20
1610,Charlie,595,2024-03-31
1611,Charlie,182,2024-02-22
1612,David,295,2024-12-02
1613,David,813,2024-11-23
1614,Bob,573,2024-09-12
1615,Charlie,837,2024-07-24
1616,Alice,355,2024-04-04
1617,David,636,2024-12-08
1618,Bob,491,2024-09-18
1619,Charlie,390,2024-04-23
1620,Bob,211,2024-12-17
1621,Charlie,304,2024-11-15
1622,David,413,2024-08-22
1623,Bob,508,2024-09-18
1624,David,965,2024-03-05
1625,Bob,419,2024-09-01
1626,Alice,618,2024-09-22
1627,Bob,560,2024-02-13
1628,Alice,140,2024-08-21
1629,David,752,2024-01-26
1630,Alice,371,2024-02-12
1631,Bob,755,2024-01-05
1632,Bob,509,2024-02-01
1633,Charlie,359,2024-04-04
1634,David,727,2024-05-18
1635,Bob,593,2024-08-06
1636,Alice,86,2024-01-17
1637,David,557,2024-08-11
1638,David,639,2024-08-09
1639,David,827,2024-08-09
1640,David,492,2024-04-09
1641,Alice,375,2024-08-12
1642,Alice,367,2024-09-05
1643,Alice,213,2024-08-13
1644,Charlie,903,2024-04-29
1645,Charlie,493,2024-06-20
1646,Bob,691,2024-03-28
1647,Bob,408,2024-10-31
1648,Charlie,844,2024-04-09
1649,Bob,417,2024-08-11
1650,Alice,838,2024-01-12
1651,Alice,526,2024-08-03
1652,Bob,970,2024-05-05
1653,David,352,2024-01-01
1654,Alice,611,2024-05-21
1655,Bob,591,2024-06-25
1656,David,184,2024-04-18
1657,Bob,888,2024-02-20
1658,Bob,906,2024-07-15
1659,Charlie,374,2024-05-26
1660,Alice,498,2024-06-08
1661,Bob,189,2024-09-01
1662,Alice,171,2024-04-07
1663,Bob,646,2024-12-10
1664,Charlie,759,2024-02-02
1665,Bob,500
1666,David,526,2024-01-20
1667,Bob,803,2024-10-08
1668,Bob,891,2024-01-08
1669,Alice,780,2024-02-25
1670,David,523,2024-12-06
1671,Charlie,58,2024-02-10
1672,David,432,2024-06-09
1673,David,443,2024-09-16
1674,David,831,2024-04-26
1675,Bob,677,2024-03-06
1676,Bob,64,2024-10-18
1677,David,66,2024-05-24
1678,David,144,2024-11-29
1679,David,581,2024-08-25
1680,Charlie,342,2024-03-27
1681,David,389,2024-12-14
1682,Bob,987,2024-03-31
1683,Charlie,234,2024-02-09
1684,Alice,244,2024-12-16
1685,Bob,59,2024-01-04
1686,Charlie,119,2024-04-18
1687,Bob,785,2024-03-18
1688,David,197,2024-09-23
1689,David,529,2024-03-23
1690,Alice,904,2024-02-02
1691,David,722,2024-01-07
1692,Alice,957,2024-02-29
1693,Charlie,78,2024-11-21
1694,Alice,836,2024-01-10
1695,David,231,2024-10-24
1696,David,335,2024-06-17
1697,Charlie,320,2024-02-24
1698,Charlie,938,2024-05-27
1699,Charlie,703,2024-03-02
1700,Bob,943,2024-03-08
1701,Bob,53,2024-02-15
1702,Alice,911,2024-07-05
1703,Bob,572,2024-12-27
1704,David,803,2024-08-30
1705,Charlie,909,2024-05-14
1706,Alice,561,2024-01-26
1707,David,625,2024-04-25
1708,Charlie,236,2024-12-13
1709,Charlie,348,2024-05-24
1710,Bob,481,2024-01-18
